Gene_ID,Patient1,Patient2,Patient3,Patient4,Patient5,Patient6,Patient7
ENSG00000182634,0,1,1,4,2,1,2
ENSG00000213182,0,0,0,1,0,3,1
ENSG00000186268,0,2,1,0,2,1,0
ENSG00000213181,0,0,1,2,0,0,0
ENSG00000110002,86,118,83,109,246,123,153
ENSG00000196403,4,2,6,3,4,6,3
ENSG00000197309,0,2,0,1,0,1,0
ENSG00000239426,0,0,1,1,1,0,0
ENSG00000255425,0,0,0,1,0,0,0
ENSG00000181214,2,0,0,1,0,0,0
ENSG00000276316,1,2,1,0,0,1,0
ENSG00000197849,1,1,0,1,3,3,2
ENSG00000255298,1,5,0,0,0,0,0
ENSG00000255116,0,1,0,0,0,0,0
ENSG00000196341,7,6,8,5,1,5,1
ENSG00000279116,1,0,0,1,0,0,1
ENSG00000254976,1,0,2,2,2,0,1
ENSG00000255225,0,0,1,0,1,0,0
ENSG00000255030,0,5,2,0,0,0,0
ENSG00000227737,1,3,1,0,0,0,0
ENSG00000229254,0,0,2,0,0,0,0
ENSG00000284680,0,0,0,0,0,0,0
ENSG00000284609,0,0,3,0,0,0,4
ENSG00000255048,0,1,2,0,0,1,0
ENSG00000285561,18,21,12,7,7,11,10
ENSG00000280090,0,1,0,0,0,0,0
ENSG00000197125,1,3,0,0,1,0,0
ENSG00000255510,0,1,1,0,0,0,0
ENSG00000229386,3,8,7,0,2,4,2
ENSG00000254646,0,3,1,1,0,0,2
ENSG00000255315,0,1,0,0,0,0,0
ENSG00000254937,0,0,0,0,0,1,2
ENSG00000170953,0,2,0,1,0,0,0
ENSG00000196119,5,6,5,2,3,4,4
ENSG00000255341,0,0,0,0,0,0,0
ENSG00000154143,0,1,3,0,4,1,0
ENSG00000154144,219,251,241,238,213,220,295
ENSG00000110013,100,119,117,134,107,158,99
ENSG00000200278,0,0,0,0,0,0,0
ENSG00000064199,20,30,24,8,14,34,13
ENSG00000154146,1110,1096,963,1025,744,968,874
ENSG00000255045,2,12,7,10,4,7,7
ENSG00000019102,4,18,15,25,13,21,178
ENSG00000149564,19,60,17,28,45,47,69
ENSG00000250073,7,5,0,3,5,4,3
ENSG00000120458,73,95,58,47,103,66,73
ENSG00000279342,32,47,47,25,41,26,29
ENSG00000254509,0,0,0,0,0,0,0
ENSG00000245498,13,23,6,9,18,10,13
ENSG00000254941,8,12,2,5,4,9,2
ENSG00000154134,22,63,50,48,54,47,33
ENSG00000154133,28,45,13,16,35,15,50
ENSG00000254568,0,0,0,0,0,0,0
ENSG00000254943,0,0,0,0,0,0,1
ENSG00000165478,207,190,136,284,323,459,346
ENSG00000221932,0,0,0,0,0,0,0
ENSG00000285825,1,5,7,6,10,3,4
ENSG00000149548,20,21,17,9,19,9,27
ENSG00000134955,12,33,18,13,8,19,30
ENSG00000150433,31,29,25,16,41,31,14
ENSG00000187686,1,3,13,3,1,1,3
ENSG00000255475,0,0,0,0,0,0,1
ENSG00000254880,0,2,0,0,0,0,2
ENSG00000165495,251,273,198,313,225,269,153
ENSG00000259290,4,21,1,4,13,12,2
ENSG00000254932,8,10,12,7,10,12,7
ENSG00000222844,0,0,2,0,0,2,0
ENSG00000149557,542,553,641,677,735,755,627
ENSG00000255537,11,20,14,6,7,10,1
ENSG00000149547,165,233,122,146,162,138,182
ENSG00000222297,0,3,0,0,0,0,0
ENSG00000134910,162,174,183,203,302,201,147
ENSG00000149554,9,20,26,10,16,15,22
ENSG00000252255,0,0,0,0,0,0,0
ENSG00000134940,3,1,5,3,4,7,5
ENSG00000171053,11,6,4,9,9,6,3
ENSG00000196844,5,8,6,6,6,6,12
ENSG00000236027,2,4,2,1,6,2,3
ENSG00000237353,9,10,13,8,10,9,2
ENSG00000260209,4,4,6,8,3,4,5
ENSG00000198331,27,46,27,32,25,31,18
ENSG00000110060,16,29,12,17,20,20,16
ENSG00000255027,0,0,1,0,0,1,1
ENSG00000109832,215,197,144,152,174,255,169
ENSG00000254790,0,2,0,0,0,0,1
ENSG00000283703,9,2,2,5,6,0,1
ENSG00000064309,183,120,133,127,183,164,124
ENSG00000254759,81,119,50,42,63,92,121
ENSG00000261257,0,1,1,2,1,0,0
ENSG00000254833,0,0,0,1,1,2,1
ENSG00000254771,1,1,0,0,0,1,0
ENSG00000165526,70,55,66,56,92,99,82
ENSG00000254694,5,3,1,2,4,2,7
ENSG00000197798,115,88,71,42,125,105,79
ENSG00000222067,0,0,0,1,0,0,0
ENSG00000240098,3,0,0,0,3,0,1
ENSG00000182934,200,310,190,230,241,244,247
ENSG00000110074,149,167,104,171,173,175,182
ENSG00000243607,0,2,1,0,1,0,1
ENSG00000150455,27,28,30,34,19,24,29
ENSG00000254905,0,0,0,0,0,0,0
ENSG00000255062,1,2,3,1,1,0,6
ENSG00000110063,61,52,70,56,57,52,55
ENSG00000280832,30,30,28,33,36,34,17
ENSG00000110080,23,35,21,38,53,35,33
ENSG00000278215,3,0,0,1,3,3,0
ENSG00000149571,166,219,146,221,183,254,135
ENSG00000257271,9,2,2,3,2,3,2
ENSG00000254607,7,4,4,7,4,12,5
ENSG00000254938,16,26,12,10,19,8,15
ENSG00000279358,64,122,61,50,34,40,40
ENSG00000254960,40,31,31,39,28,29,15
ENSG00000266215,4,11,7,8,1,7,3
ENSG00000255317,2,18,3,3,5,9,5
ENSG00000218109,2,1,4,0,2,1,1
ENSG00000255087,42,28,46,16,11,20,26
ENSG00000272642,1,2,0,0,1,0,0
ENSG00000273409,2,0,0,6,0,1,1
ENSG00000222774,2,1,0,3,0,0,1
ENSG00000223315,0,0,0,1,0,0,2
ENSG00000254591,0,0,0,0,0,0,0
ENSG00000254612,127,113,100,115,143,127,121
ENSG00000273415,3,0,0,0,1,0,0
ENSG00000272575,0,0,1,0,0,0,0
ENSG00000134954,77,98,119,71,123,123,75
ENSG00000276176,0,0,0,0,0,0,0
ENSG00000254588,0,3,0,0,1,0,0
ENSG00000245008,3,1,5,5,1,4,4
ENSG00000151702,39,57,28,22,57,42,57
ENSG00000254703,0,4,3,2,1,0,1
ENSG00000151704,9,12,12,2,3,6,11
ENSG00000255369,0,1,0,0,0,0,0
ENSG00000120457,19,9,24,15,22,8,25
ENSG00000174370,5,11,9,6,5,3,14
ENSG00000120471,7,9,7,5,6,9,8
ENSG00000134909,3590,3216,3045,2733,2892,3390,2681
ENSG00000212597,3,1,0,0,3,0,1
ENSG00000206847,4,13,8,8,8,0,0
ENSG00000199260,2,4,0,4,0,2,0
ENSG00000255259,1,0,2,0,1,0,0
ENSG00000043039,3,6,6,5,6,7,2
ENSG00000240121,0,0,0,0,0,0,0
ENSG00000281386,0,0,0,0,0,0,0
ENSG00000281097,0,1,0,0,0,0,0
ENSG00000255188,0,0,0,0,0,0,0
ENSG00000151715,7,11,10,11,9,6,9
ENSG00000170322,151,199,89,165,110,165,234
ENSG00000170325,101,192,193,138,215,147,167
ENSG00000233220,2,2,3,2,2,2,1
ENSG00000255057,6,1,2,0,0,1,0
ENSG00000255262,4,3,0,1,1,1,1
ENSG00000255535,0,0,0,0,0,0,0
ENSG00000084234,1241,1356,1083,1659,1308,2014,1869
ENSG00000244451,2,13,4,5,6,10,6
ENSG00000274197,0,3,0,1,0,1,0
ENSG00000149418,11,4,3,6,10,3,0
ENSG00000196323,1046,1008,1236,778,1129,1020,1029
ENSG00000255358,7,12,5,8,8,0,2
ENSG00000255220,12,24,28,19,14,23,16
ENSG00000272412,3,3,0,2,7,4,3
ENSG00000175773,7,4,10,4,3,11,2
ENSG00000134917,38,32,44,62,42,43,41
ENSG00000166106,29,27,10,39,64,50,40
ENSG00000255155,0,0,0,0,0,0,0
ENSG00000236616,0,2,1,0,0,1,3
ENSG00000274999,0,0,0,0,0,0,0
ENSG00000175728,1,4,3,0,1,2,0
ENSG00000255352,1,0,0,0,0,0,0
ENSG00000254842,3,4,8,1,4,0,3
ENSG00000255455,186,175,181,106,139,136,135
ENSG00000120451,630,819,482,583,599,692,561
ENSG00000242673,0,0,0,0,0,0,0
ENSG00000236129,0,0,0,0,0,0,0
ENSG00000227125,0,0,2,0,0,0,0
ENSG00000237612,0,0,0,0,0,0,0
ENSG00000231698,0,1,0,0,0,0,0
ENSG00000182667,405,427,384,389,407,492,235
ENSG00000252351,0,1,3,3,0,0,0
ENSG00000237654,15,53,25,55,21,33,27
ENSG00000285980,12,17,11,12,9,14,10
ENSG00000224795,6,16,3,18,2,5,1
ENSG00000271624,9,10,2,7,3,6,2
ENSG00000238117,1,9,2,2,3,3,7
ENSG00000224700,22,34,25,43,23,7,13
ENSG00000238262,6,9,1,2,8,0,2
ENSG00000279090,28,23,24,22,14,34,13
ENSG00000183715,1069,1409,1140,1218,974,1286,915
ENSG00000283489,1,4,1,3,2,4,0
ENSG00000279497,52,63,17,23,21,27,41
ENSG00000255371,67,82,33,75,75,76,35
ENSG00000279711,58,73,31,53,60,74,59
ENSG00000279189,49,46,31,50,32,33,49
ENSG00000254896,24,40,18,51,35,13,45
ENSG00000255258,3,2,2,1,0,1,0
ENSG00000166118,0,1,0,0,0,1,1
ENSG00000213153,0,0,0,0,1,0,0
ENSG00000280237,307,393,242,309,235,216,270
ENSG00000284020,0,0,0,0,0,0,0
ENSG00000080854,326,477,210,363,377,394,283
ENSG00000255406,0,2,1,0,1,0,0
ENSG00000204241,23,28,17,25,27,24,31
ENSG00000254648,2,1,0,1,0,1,0
ENSG00000166086,145,142,204,205,335,150,220
ENSG00000254481,4,32,4,10,15,13,6
ENSG00000151503,140,177,140,175,213,150,164
ENSG00000254616,5,2,1,0,2,0,1
ENSG00000255348,3,1,0,2,2,1,2
ENSG00000151502,297,367,318,351,304,411,393
ENSG00000151500,59,99,61,100,102,128,95
ENSG00000151498,175,197,180,201,225,195,174
ENSG00000166105,90,87,66,95,109,124,101
ENSG00000254442,0,1,0,0,0,0,0
ENSG00000149328,427,401,326,217,208,252,256
ENSG00000109956,884,1145,598,868,803,873,771
ENSG00000255545,67,61,27,62,14,33,40
ENSG00000254573,0,0,0,0,0,0,0
ENSG00000254989,0,0,0,0,0,0,0
ENSG00000285640,1,1,0,1,0,1,1
ENSG00000255344,0,0,0,0,0,0,0
ENSG00000251226,18,8,7,6,6,19,3
ENSG00000255327,0,0,0,1,0,0,0
ENSG00000279046,0,0,1,0,0,0,0
ENSG00000285735,7,7,4,2,1,4,2
ENSG00000255512,0,0,0,1,0,0,0
ENSG00000260370,1,1,2,0,0,6,5
ENSG00000237297,1,1,0,0,0,0,0
ENSG00000261456,7,10,13,15,17,11,10
ENSG00000232420,1,0,0,0,0,1,0
ENSG00000015171,818,743,852,696,783,743,744
ENSG00000276662,9,16,6,11,5,5,8
ENSG00000212331,1,0,0,0,1,2,1
ENSG00000151240,619,786,503,557,767,696,742
ENSG00000201861,0,0,0,0,0,0,0
ENSG00000239822,0,4,0,1,3,5,5
ENSG00000233021,4,3,3,4,0,2,5
ENSG00000225140,38,58,23,39,65,43,38
ENSG00000263511,2,5,5,0,6,2,10
ENSG00000180525,122,146,116,85,133,128,161
ENSG00000231601,0,1,0,0,0,0,0
ENSG00000107929,318,393,294,341,326,402,331
ENSG00000229869,1,0,2,3,1,0,3
ENSG00000205740,23,28,22,23,21,19,9
ENSG00000107937,95,124,96,93,171,169,100
ENSG00000148377,3,2,0,1,1,6,3
ENSG00000232656,3,5,3,5,1,0,2
ENSG00000067064,304,276,365,346,322,254,332
ENSG00000047056,507,694,644,512,484,639,705
ENSG00000229205,9,5,2,5,0,2,1
ENSG00000185736,232,347,218,156,242,270,198
ENSG00000282390,16,19,14,8,10,11,11
ENSG00000233052,3,5,2,0,0,1,0
ENSG00000205696,13,28,5,4,26,13,6
ENSG00000234962,1,2,3,0,1,1,0
ENSG00000226694,0,0,0,0,0,0,0
ENSG00000278069,0,0,0,0,0,0,0
ENSG00000252998,0,0,0,0,0,0,0
ENSG00000227912,0,0,0,0,1,0,0
ENSG00000231326,0,0,1,2,0,0,0
ENSG00000212156,0,0,0,0,0,0,0
ENSG00000234556,0,3,0,0,0,0,0
ENSG00000234170,0,0,0,3,0,0,0
ENSG00000237500,0,0,1,1,1,0,0
ENSG00000235281,3,1,1,2,0,2,0
ENSG00000231743,0,0,0,0,1,0,0
ENSG00000234182,0,1,1,0,1,0,0
ENSG00000273001,10,0,8,3,7,5,3
ENSG00000067057,489,509,337,672,523,914,602
ENSG00000278419,0,0,0,0,0,0,0
ENSG00000107959,400,550,323,341,464,434,442
ENSG00000237399,18,21,17,18,9,8,26
ENSG00000236968,0,0,2,0,0,2,1
ENSG00000226762,3,4,8,16,7,8,9
ENSG00000227338,0,1,1,1,0,0,0
ENSG00000233321,11,20,5,6,9,8,1
ENSG00000236892,7,12,6,5,0,5,8
ENSG00000229672,2,12,8,8,4,9,0
ENSG00000228353,0,2,0,0,0,4,0
ENSG00000067082,200,216,198,194,379,223,266
ENSG00000230573,0,0,0,0,0,0,1
ENSG00000226005,2,1,2,0,2,0,0
ENSG00000274809,0,0,0,1,1,0,0
ENSG00000227101,0,0,0,0,0,0,0
ENSG00000236990,2,1,1,3,1,1,0
ENSG00000233117,8,4,4,11,3,9,2
ENSG00000224382,1,1,1,0,1,5,4
ENSG00000230096,0,0,0,0,1,0,3
ENSG00000207124,0,0,1,0,0,0,0
ENSG00000231298,0,1,1,1,0,0,0
ENSG00000225269,0,0,1,0,0,0,3
ENSG00000165568,36,47,25,24,19,30,16
ENSG00000151631,6,3,1,3,5,4,1
ENSG00000238840,0,3,0,1,1,0,0
ENSG00000187134,61,72,74,64,106,84,95
ENSG00000151632,50,54,51,48,66,51,77
ENSG00000224251,1,1,4,2,3,2,2
ENSG00000239148,0,0,0,1,0,0,0
ENSG00000196139,29,30,21,24,42,22,18
ENSG00000239142,3,1,0,13,169,5,0
ENSG00000225418,1,1,0,1,1,0,6
ENSG00000264006,1,0,2,1,1,1,0
ENSG00000198610,9,6,5,4,10,5,7
ENSG00000228291,0,0,0,1,1,1,0
ENSG00000231039,0,0,0,0,0,0,0
ENSG00000224034,0,0,0,0,1,0,0
ENSG00000215267,0,0,0,0,0,0,0
ENSG00000223987,0,5,0,0,1,4,1
ENSG00000280450,0,0,0,0,0,0,0
ENSG00000178473,0,1,0,0,0,0,0
ENSG00000178462,1,1,2,0,0,1,0
ENSG00000173848,104,103,160,111,236,121,115
ENSG00000178372,1,1,0,0,0,0,0
ENSG00000205488,8,1,8,10,6,6,3
ENSG00000178363,0,0,0,1,0,0,0
ENSG00000256462,0,0,0,0,0,0,0
ENSG00000242147,0,1,1,0,0,0,1
ENSG00000231483,0,0,0,0,0,0,0
ENSG00000228951,0,0,0,0,0,0,0
ENSG00000228685,0,0,0,6,0,0,1
ENSG00000240577,14,15,5,9,5,7,9
ENSG00000196372,68,74,45,58,53,75,71
ENSG00000108021,475,631,471,407,605,479,432
ENSG00000226647,14,6,14,6,10,9,9
ENSG00000057608,720,659,623,607,846,971,1038
ENSG00000270427,13,8,5,1,6,12,5
ENSG00000272764,0,2,1,0,0,0,0
ENSG00000134461,46,57,23,48,47,30,42
ENSG00000240180,0,0,0,0,0,0,0
ENSG00000134452,155,157,135,135,202,179,151
ENSG00000232807,6,12,12,19,12,9,10
ENSG00000134470,6,1,2,4,15,4,3
ENSG00000134460,2,3,1,0,1,2,0
ENSG00000251922,0,0,0,0,0,0,0
ENSG00000229664,1,1,1,0,0,0,0
ENSG00000214015,0,0,0,0,0,1,1
ENSG00000134453,141,217,159,178,272,251,186
ENSG00000170525,397,510,246,404,749,341,498
ENSG00000201581,2,10,0,6,2,6,1
ENSG00000263628,2,2,0,0,1,2,1
ENSG00000283634,0,0,0,0,0,0,0
ENSG00000213994,4,9,9,4,2,4,0
ENSG00000238366,3,3,0,0,5,3,0
ENSG00000215244,12,31,18,33,75,29,25
ENSG00000226705,4,3,9,7,19,2,4
ENSG00000212743,8,38,20,24,35,12,13
ENSG00000065675,68,68,41,81,86,69,76
ENSG00000237943,15,16,17,22,13,24,26
ENSG00000225948,0,1,0,1,0,0,5
ENSG00000285743,1,0,0,0,0,1,1
ENSG00000223784,0,0,1,1,1,1,0
ENSG00000285988,0,0,0,0,0,0,0
ENSG00000281186,1,1,1,0,1,2,2
ENSG00000238266,16,47,20,14,15,17,9
ENSG00000285845,0,0,0,0,0,0,0
ENSG00000234248,0,2,1,1,0,5,0
ENSG00000223581,0,2,1,0,0,0,1
ENSG00000270811,0,0,0,0,4,0,0
ENSG00000198879,194,367,183,251,226,217,297
ENSG00000235141,5,1,0,2,0,0,1
ENSG00000278982,3,2,3,3,1,4,3
ENSG00000232591,0,4,2,2,0,1,2
ENSG00000207453,0,1,0,0,0,1,1
ENSG00000230121,0,0,0,0,0,0,0
ENSG00000123243,82,172,146,138,147,135,74
ENSG00000151655,22,19,20,17,59,34,22
ENSG00000151657,87,122,103,114,115,84,93
ENSG00000165629,303,334,154,441,288,496,353
ENSG00000165632,86,148,91,81,144,87,135
ENSG00000233990,33,13,9,5,6,6,5
ENSG00000107485,1,3,0,0,1,1,2
ENSG00000197308,2,1,6,0,1,0,1
ENSG00000232638,0,0,0,0,0,0,0
ENSG00000225053,1,3,0,0,5,1,1
ENSG00000232170,0,1,2,0,0,0,0
ENSG00000226861,1,0,0,0,0,0,0
ENSG00000226990,0,0,0,0,0,0,0
ENSG00000271251,0,1,0,0,0,0,0
ENSG00000213771,12,5,1,3,8,3,2
ENSG00000236420,0,13,76,6,14,8,6
ENSG00000212505,0,0,0,0,0,0,0
ENSG00000270234,0,0,0,0,0,2,0
ENSG00000234752,0,0,0,0,0,0,0
ENSG00000223808,0,0,0,0,0,0,0
ENSG00000230014,0,0,0,1,0,0,0
ENSG00000235838,24,37,27,18,21,21,18
ENSG00000228636,0,0,0,0,0,0,0
ENSG00000224788,0,0,0,1,0,0,0
ENSG00000229919,5,4,3,4,0,5,9
ENSG00000200849,350,718,428,161,2221,133,167
ENSG00000272436,0,0,0,0,0,0,0
ENSG00000234306,1,1,1,0,2,0,0
ENSG00000279575,4,1,10,3,1,1,1
ENSG00000270111,11,22,8,13,1,6,9
ENSG00000228997,7,2,9,5,1,3,2
ENSG00000225383,25,31,25,24,8,13,11
ENSG00000048740,2481,2727,2470,2195,1973,2395,1890
ENSG00000229240,122,103,62,84,53,89,62
ENSG00000231496,9,18,11,6,1,4,7
ENSG00000228027,31,8,12,18,14,8,10
ENSG00000229206,38,56,44,20,25,38,31
ENSG00000237986,111,132,64,107,67,65,96
ENSG00000230322,22,26,16,20,22,24,30
ENSG00000181800,104,97,99,79,66,86,62
ENSG00000280086,0,1,2,1,0,0,2
ENSG00000148429,105,144,120,74,132,117,117
ENSG00000271360,0,0,0,1,0,0,0
ENSG00000271046,0,5,1,0,0,0,1
ENSG00000134463,2,3,1,4,9,1,6
ENSG00000148426,6,3,5,5,3,5,1
ENSG00000225778,4,5,3,4,2,6,3
ENSG00000151461,275,248,298,231,366,375,256
ENSG00000251957,0,0,0,0,0,0,0
ENSG00000181192,107,146,95,108,164,144,102
ENSG00000272507,1,0,1,1,1,0,0
ENSG00000065665,279,260,220,260,175,306,169
ENSG00000265653,2,1,0,0,3,0,2
ENSG00000165609,149,138,68,80,153,84,81
ENSG00000151465,111,121,100,112,72,149,107
ENSG00000228302,10,25,15,13,10,17,29
ENSG00000264036,2,1,3,0,1,2,0
ENSG00000183049,1644,1698,1568,1339,984,1789,1360
ENSG00000252438,7,7,7,1,4,4,4
ENSG00000252118,1,4,10,2,4,5,1
ENSG00000285994,43,74,57,40,39,50,37
ENSG00000263584,3,5,1,3,3,5,4
ENSG00000283699,3,1,0,0,0,0,3
ENSG00000221331,1,1,5,0,1,0,0
ENSG00000285520,11,29,9,8,15,13,23
ENSG00000151468,203,197,177,164,154,165,266
ENSG00000212499,0,0,0,0,1,1,0
ENSG00000225251,5,14,3,9,7,9,1
ENSG00000123240,424,436,596,477,389,640,487
ENSG00000235763,9,5,3,2,1,3,4
ENSG00000234175,11,9,3,8,6,3,5
ENSG00000228330,8,8,18,12,7,12,10
ENSG00000203414,10,15,8,4,5,3,7
ENSG00000237540,1,0,1,0,1,0,0
ENSG00000065328,4,4,3,1,2,2,5
ENSG00000272055,1,2,18,16,1,53,20
ENSG00000165623,0,0,0,0,1,0,0
ENSG00000107537,55,51,66,80,67,128,43
ENSG00000226209,2,0,0,0,0,0,0
ENSG00000086475,115,97,119,82,107,94,144
ENSG00000233256,0,0,0,0,0,0,0
ENSG00000165626,65,63,48,55,81,49,59
ENSG00000202508,0,2,0,0,0,0,0
ENSG00000227175,0,0,0,0,0,0,0
ENSG00000165630,36,45,29,17,41,45,21
ENSG00000227474,3,3,1,1,3,1,3
ENSG00000282246,0,0,0,0,0,0,0
ENSG00000239665,197,302,152,156,142,170,173
ENSG00000151474,398,507,273,360,301,343,241
ENSG00000273474,6,4,5,2,4,5,3
ENSG00000225112,10,12,0,3,17,8,4
ENSG00000199407,0,1,0,1,0,0,0
ENSG00000234091,8,4,3,3,4,3,7
ENSG00000215227,6,5,4,1,2,0,0
ENSG00000229751,8,15,14,6,6,9,2
ENSG00000235410,27,50,18,32,20,39,19
ENSG00000285671,5,3,4,2,4,1,2
ENSG00000266321,0,0,0,0,0,0,0
ENSG00000278100,0,1,0,1,0,0,0
ENSG00000221371,0,0,0,0,0,0,0
ENSG00000065809,187,250,170,196,512,218,666
ENSG00000236495,0,1,1,0,0,0,0
ENSG00000201766,0,0,1,1,0,0,0
ENSG00000237032,0,1,0,2,0,0,1
ENSG00000185267,1,1,5,2,7,13,14
ENSG00000284024,80,73,59,66,65,57,67
ENSG00000187522,75,60,65,58,71,67,47
ENSG00000272853,4,6,0,8,9,2,5
ENSG00000152455,54,65,55,33,71,46,39
ENSG00000152457,102,124,99,70,106,102,82
ENSG00000197889,6,6,5,5,0,2,5
ENSG00000235623,1,0,0,0,1,1,0
ENSG00000228547,2,2,0,2,3,2,1
ENSG00000182531,1,1,1,2,1,3,3
ENSG00000237470,1,1,4,0,0,5,5
ENSG00000152463,3,6,6,3,4,7,1
ENSG00000176244,421,400,364,337,722,389,367
ENSG00000228312,1,3,1,3,0,4,0
ENSG00000176236,4,4,2,1,7,2,3
ENSG00000152464,30,35,33,42,33,35,30
ENSG00000152465,181,189,173,203,228,175,147
ENSG00000206448,2,9,4,2,3,8,0
ENSG00000228181,5,2,0,32,1,6,4
ENSG00000148468,748,762,584,583,467,714,611
ENSG00000232739,12,23,11,25,22,10,26
ENSG00000077943,58,55,45,35,90,55,76
ENSG00000148481,276,348,359,234,295,371,200
ENSG00000252537,1,0,0,0,0,0,0
ENSG00000237913,5,3,0,4,1,2,4
ENSG00000201260,0,0,0,0,0,0,0
ENSG00000226140,1,1,0,0,1,0,1
ENSG00000165983,439,492,570,488,353,595,255
ENSG00000223156,2,1,4,0,1,1,2
ENSG00000165985,318,366,329,613,224,601,276
ENSG00000148484,91,116,59,94,83,106,89
ENSG00000225213,3,8,6,6,11,4,9
ENSG00000275001,0,0,0,0,0,0,0
ENSG00000107611,57,54,22,33,56,61,17
ENSG00000273153,0,0,0,0,0,0,0
ENSG00000107614,140,173,126,91,122,101,78
ENSG00000229124,5,1,1,1,3,7,1
ENSG00000026025,287,230,466,165,1001,343,302
ENSG00000234961,0,0,0,0,0,0,2
ENSG00000148488,30,40,25,20,43,36,16
ENSG00000204832,2,5,1,1,10,6,1
ENSG00000251803,22,11,19,7,12,2,126
ENSG00000236582,8,5,3,1,11,3,3
ENSG00000165996,14,24,20,28,24,17,16
ENSG00000280126,0,0,0,0,0,0,0
ENSG00000260589,6,9,4,1,5,6,5
ENSG00000136738,204,240,210,306,253,304,190
ENSG00000229190,14,7,4,8,4,10,9
ENSG00000148483,7,9,9,7,9,7,7
ENSG00000260314,31,53,39,21,140,87,13
ENSG00000207938,0,1,2,2,1,0,0
ENSG00000235637,0,1,0,0,0,0,0
ENSG00000148482,144,98,92,165,177,175,123
ENSG00000226083,9,5,3,3,6,8,7
ENSG00000165995,481,412,411,312,370,415,325
ENSG00000235020,25,30,14,39,32,30,16
ENSG00000240291,15,34,34,15,31,22,33
ENSG00000225527,10,13,8,13,11,5,10
ENSG00000241058,112,102,103,82,100,103,64
ENSG00000165997,295,284,314,241,362,261,225
ENSG00000225509,0,6,5,0,0,0,0
ENSG00000234244,2,0,0,0,0,0,0
ENSG00000234813,0,0,1,1,0,0,1
ENSG00000204740,8,15,23,3,11,15,3
ENSG00000226255,7,0,5,0,0,1,0
ENSG00000227734,0,0,0,0,0,0,0
ENSG00000239539,0,0,0,0,0,0,0
ENSG00000236960,3,0,0,0,0,1,0
ENSG00000200545,0,1,2,0,1,0,0
ENSG00000252001,0,0,1,0,0,0,0
ENSG00000233968,2,3,2,3,3,1,1
ENSG00000283456,1,0,1,0,0,0,0
ENSG00000230818,175,319,63,182,72,211,194
ENSG00000252832,1,0,0,0,1,1,1
ENSG00000285852,8,7,5,11,1,8,7
ENSG00000120594,531,626,396,360,732,593,853
ENSG00000238246,2,8,2,1,3,3,3
ENSG00000228339,1,6,2,1,3,3,2
ENSG00000270727,0,1,2,0,0,0,0
ENSG00000265372,0,0,0,0,0,0,0
ENSG00000078114,2928,2670,2388,1549,3545,2290,2104
ENSG00000235940,2,6,6,3,8,3,11
ENSG00000230112,1,4,2,1,2,2,4
ENSG00000228753,31,57,17,35,35,60,52
ENSG00000228219,10,29,15,16,10,6,8
ENSG00000204683,4,10,4,11,13,5,7
ENSG00000231920,1,3,1,0,2,2,3
ENSG00000228860,0,0,0,0,1,0,0
ENSG00000232853,0,0,0,0,0,0,0
ENSG00000207264,1,0,1,0,1,2,1
ENSG00000230109,0,0,0,0,0,0,0
ENSG00000231553,1,1,0,1,0,0,0
ENSG00000278650,0,0,0,0,0,0,0
ENSG00000273566,0,0,0,0,0,0,0
ENSG00000199222,122,66,404,161,111,9,88
ENSG00000204682,26,37,26,28,23,37,20
ENSG00000222071,0,0,0,0,0,0,0
ENSG00000180592,31,40,39,28,28,34,41
ENSG00000078403,290,360,244,247,335,294,287
ENSG00000207347,0,0,0,0,0,0,1
ENSG00000223984,47,46,35,36,54,40,33
ENSG00000201390,0,2,0,0,1,1,0
ENSG00000136770,66,71,65,46,97,95,90
ENSG00000252634,6,2,2,7,8,1,0
ENSG00000279623,2,1,1,1,1,2,1
ENSG00000201364,3,11,2,4,3,6,2
ENSG00000232497,1,0,3,0,0,1,2
ENSG00000236777,0,2,0,0,0,0,0
ENSG00000223601,0,0,2,0,1,1,0
ENSG00000260205,2,0,3,0,1,2,0
ENSG00000227462,2,3,2,2,3,0,6
ENSG00000279631,22,17,15,26,20,24,7
ENSG00000261671,3,3,2,6,4,6,1
ENSG00000233318,0,0,0,0,0,0,0
ENSG00000148444,34,32,22,32,39,24,34
ENSG00000269897,0,0,0,0,0,0,0
ENSG00000168283,154,183,204,144,245,204,175
ENSG00000272516,0,0,0,1,0,0,1
ENSG00000271981,0,0,0,0,0,0,0
ENSG00000272366,0,0,0,0,0,0,0
ENSG00000077327,7,11,8,15,11,9,14
ENSG00000233451,3,5,0,1,1,0,1
ENSG00000285254,2,0,2,0,4,3,1
ENSG00000150867,303,506,250,381,919,422,878
ENSG00000279819,7,18,6,17,27,5,9
ENSG00000206842,1,0,0,0,0,1,0
ENSG00000165309,11,21,16,8,25,19,13
ENSG00000223131,0,0,0,1,1,0,0
ENSG00000148450,41,53,57,38,43,53,41
ENSG00000229932,319,197,298,343,224,318,126
ENSG00000252049,0,0,1,1,0,1,0
ENSG00000168267,2,1,5,1,0,2,6
ENSG00000179133,16,12,11,7,13,22,10
ENSG00000227537,0,0,0,0,0,2,0
ENSG00000224215,1,2,1,0,0,0,0
ENSG00000264574,0,0,0,0,1,0,0
ENSG00000165312,59,55,43,56,43,52,45
ENSG00000120549,333,433,278,426,285,496,510
